unix_ms,frame,id,rotation_x,rotation_y,rotation_z,confidence
1748119975754,331,Right,0.5707564,351.9885,356.2686,0.9980469
1748119975754,331,Right,0.5707564,351.9885,356.2686,0.9980469
1748119975755,331,Right,0.5707564,351.9885,356.2686,0.9980469
1748119975755,331,Right,0.5707564,351.9885,356.2686,0.9980469
1748119975755,331,Right,0.5707564,351.9885,356.2686,0.9980469
1748119975755,331,Right,0.5707564,351.9885,356.2686,0.9980469
1748119975755,331,Right,0.5707564,351.9885,356.2686,0.9980469
1748119975795,332,Right,359.6336,355.4005,356.1763,0.9980469
1748119975795,332,Right,359.6336,355.4005,356.1763,0.9980469
1748119975795,332,Right,359.6336,355.4005,356.1763,0.9980469
1748119975795,332,Right,359.6336,355.4005,356.1763,0.9980469
1748119975795,332,Right,359.6336,355.4005,356.1763,0.9980469
1748119975796,332,Right,359.6336,355.4005,356.1763,0.9980469
1748119975796,332,Right,359.6336,355.4005,356.1763,0.9980469
1748119975796,332,Right,359.6336,355.4005,356.1763,0.9980469
1748119975836,333,Right,358.5228,355.4684,356.1694,0.9980469
1748119975837,333,Right,358.5228,355.4684,356.1694,0.9980469
1748119975837,333,Right,358.5228,355.4684,356.1694,0.9980469
1748119975837,333,Right,358.5228,355.4684,356.1694,0.9980469
1748119975837,333,Right,358.5228,355.4684,356.1694,0.9980469
1748119975837,333,Right,358.5228,355.4684,356.1694,0.9980469
1748119975837,333,Right,358.5228,355.4684,356.1694,0.9980469
1748119975837,333,Right,358.5228,355.4684,356.1694,0.9980469
1748119975878,334,Right,358.5029,355.2248,356.1572,0.9980469
1748119975878,334,Right,358.5029,355.2248,356.1572,0.9980469
1748119975879,334,Right,358.5029,355.2248,356.1572,0.9980469
1748119975879,334,Right,358.5029,355.2248,356.1572,0.9980469
1748119975879,334,Right,358.5029,355.2248,356.1572,0.9980469
1748119975879,334,Right,358.5029,355.2248,356.1572,0.9980469
1748119975879,334,Right,358.5029,355.2248,356.1572,0.9980469
1748119975879,334,Right,358.5029,355.2248,356.1572,0.9980469
1748119975920,335,Right,358.5129,355.0715,356.1538,0.9980469
1748119975920,335,Right,358.5129,355.0715,356.1538,0.9980469
1748119975920,335,Right,358.5129,355.0715,356.1538,0.9980469
1748119975920,335,Right,358.5129,355.0715,356.1538,0.9980469
1748119975920,335,Right,358.5129,355.0715,356.1538,0.9980469
1748119975920,335,Right,358.5129,355.0715,356.1538,0.9980469
1748119975921,335,Right,358.5129,355.0715,356.1538,0.9980469
1748119975921,335,Right,358.5129,355.0715,356.1538,0.9980469
1748119975961,336,Right,358.6336,355.2525,356.1373,0.9980469
1748119975962,336,Right,358.6336,355.2525,356.1373,0.9980469
1748119975962,336,Right,358.6336,355.2525,356.1373,0.9980469
1748119975962,336,Right,358.6336,355.2525,356.1373,0.9980469
1748119975962,336,Right,358.6336,355.2525,356.1373,0.9980469
1748119975962,336,Right,358.6336,355.2525,356.1373,0.9980469
1748119975962,336,Right,358.6336,355.2525,356.1373,0.9980469
1748119975962,336,Right,358.6336,355.2525,356.1373,0.9980469
1748119975963,336,Right,358.6336,355.2525,356.1373,0.9980469
1748119976003,337,Right,359.1336,355.3173,356.1102,0.9980469
1748119976003,337,Right,359.1336,355.3173,356.1102,0.9980469
1748119976004,337,Right,359.1336,355.3173,356.1102,0.9980469
1748119976004,337,Right,359.1336,355.3173,356.1102,0.9980469
1748119976004,337,Right,359.1336,355.3173,356.1102,0.9980469
1748119976004,337,Right,359.1336,355.3173,356.1102,0.9980469
1748119976005,337,Right,359.1336,355.3173,356.1102,0.9980469
1748119976005,337,Right,359.1336,355.3173,356.1102,0.9980469
1748119976045,338,Right,359.3047,355.2533,356.0695,0.9980469
1748119976045,338,Right,359.3047,355.2533,356.0695,0.9980469
1748119976045,338,Right,359.3047,355.2533,356.0695,0.9980469
1748119976045,338,Right,359.3047,355.2533,356.0695,0.9980469
1748119976046,338,Right,359.3047,355.2533,356.0695,0.9980469
1748119976046,338,Right,359.3047,355.2533,356.0695,0.9980469
1748119976046,338,Right,359.3047,355.2533,356.0695,0.9980469
1748119976046,338,Right,359.3047,355.2533,356.0695,0.9980469
1748119976086,339,Right,359.3041,355.1143,356.0577,0.9980469
1748119976087,339,Right,359.3041,355.1143,356.0577,0.9980469
1748119976087,339,Right,359.3041,355.1143,356.0577,0.9980469
1748119976087,339,Right,359.3041,355.1143,356.0577,0.9980469
1748119976087,339,Right,359.3041,355.1143,356.0577,0.9980469
1748119976087,339,Right,359.3041,355.1143,356.0577,0.9980469
1748119976087,339,Right,359.3041,355.1143,356.0577,0.9980469
1748119976087,339,Right,359.3041,355.1143,356.0577,0.9980469
1748119976088,339,Right,359.3041,355.1143,356.0577,0.9980469
1748119976128,340,Right,359.4721,355.2901,356.0273,0.9980469
1748119976128,340,Right,359.4721,355.2901,356.0273,0.9980469
1748119976129,340,Right,359.4721,355.2901,356.0273,0.9980469
