unix_ms,frame,id,rotation_x,rotation_y,rotation_z,confidence
1748121003486,363,Right,0.4705401,356.4824,359.5106,0.9980469
1748121003486,363,Right,0.4705401,356.4824,359.5106,0.9980469
1748121003486,363,Right,0.4705401,356.4824,359.5106,0.9980469
1748121003500,364,Right,0.4705401,356.4824,359.5106,0.9980469
1748121003500,364,Right,0.4705401,356.4824,359.5106,0.9980469
1748121003513,365,Right,359.9211,356.4881,359.5201,0.9980469
1748121003514,365,Right,359.9211,356.4881,359.5201,0.9980469
1748121003514,365,Right,359.9211,356.4881,359.5201,0.9980469
1748121003527,366,Right,359.9211,356.4881,359.5201,0.9980469
1748121003527,366,Right,359.9211,356.4881,359.5201,0.9980469
1748121003528,366,Right,359.9211,356.4881,359.5201,0.9980469
1748121003541,367,Right,359.9294,357.1549,359.4748,0.9980469
1748121003541,367,Right,359.9294,357.1549,359.4748,0.9980469
1748121003541,367,Right,359.9294,357.1549,359.4748,0.9980469
1748121003555,368,Right,359.9294,357.1549,359.4748,0.9980469
1748121003555,368,Right,359.9294,357.1549,359.4748,0.9980469
1748121003555,368,Right,359.9294,357.1549,359.4748,0.9980469
1748121003569,369,Right,0.3937255,357.1497,359.4696,0.9980469
1748121003569,369,Right,0.3937255,357.1497,359.4696,0.9980469
1748121003583,370,Right,0.3937255,357.1497,359.4696,0.9980469
1748121003583,370,Right,0.3937255,357.1497,359.4696,0.9980469
1748121003583,370,Right,0.3937255,357.1497,359.4696,0.9980469
1748121003597,371,Right,0.3937255,357.1497,359.4696,0.9980469
1748121003597,371,Right,0.3937255,357.1497,359.4696,0.9980469
1748121003598,371,Right,0.3937255,357.1497,359.4696,0.9980469
1748121003611,372,Right,0.7074586,357.1463,359.4659,0.9980469
1748121003611,372,Right,0.7074586,357.1463,359.4659,0.9980469
1748121003611,372,Right,0.7074586,357.1463,359.4659,0.9980469
1748121003625,373,Right,0.7074586,357.1463,359.4659,0.9980469
1748121003625,373,Right,0.7074586,357.1463,359.4659,0.9980469
1748121003625,373,Right,0.7074586,357.1463,359.4659,0.9980469
1748121003638,374,Right,0.7062238,357.0739,359.4706,0.9980469
1748121003639,374,Right,0.7062238,357.0739,359.4706,0.9980469
1748121003652,375,Right,0.7062238,357.0739,359.4706,0.9980469
1748121003653,375,Right,0.7062238,357.0739,359.4706,0.9980469
1748121003653,375,Right,0.7062238,357.0739,359.4706,0.9980469
1748121003666,376,Right,0.7062238,357.0739,359.4706,0.9980469
1748121003667,376,Right,0.7062238,357.0739,359.4706,0.9980469
1748121003667,376,Right,0.7062238,357.0739,359.4706,0.9980469
1748121003680,377,Right,0.7478772,357.0128,359.4739,0.9980469
1748121003681,377,Right,0.7478772,357.0128,359.4739,0.9980469
1748121003681,377,Right,0.7478772,357.0128,359.4739,0.9980469
1748121003694,378,Right,0.7478772,357.0128,359.4739,0.9980469
1748121003695,378,Right,0.7478772,357.0128,359.4739,0.9980469
1748121003708,379,Right,0.7452444,356.7616,359.489,0.9980469
1748121003709,379,Right,0.7452444,356.7616,359.489,0.9980469
