unix_ms,frame,id,position_x,position_y,position_z,forward_x,forward_y,forward_z,rotation_x,rotation_y,rotation_z,target_x,target_y,target_z,confidence
1748035078624,3,Left,-0.06823629,1.159255,-0.009961165,-0.07044849,-0.463784,0.8831429,27.63155,355.4391,3.884519,-3.590661,-22.02994,44.14719,0.9980469
1748035078624,3,Left,-0.06823629,1.159255,-0.009961165,-0.07044849,-0.463784,0.8831429,27.63155,355.4391,3.884519,-3.590661,-22.02994,44.14719,0.9980469
1748035078624,3,Left,-0.06823629,1.159255,-0.009961165,-0.07044849,-0.463784,0.8831429,27.63155,355.4391,3.884519,-3.590661,-22.02994,44.14719,0.9980469
1748035078672,4,Left,-0.06817816,1.159191,-0.01005421,0.07263692,-0.5672631,0.820327,34.55959,5.060132,4.554973,3.563668,-27.20396,41.0063,0.9980469
1748035078673,4,Left,-0.06817816,1.159191,-0.01005421,0.07263692,-0.5672631,0.820327,34.55959,5.060132,4.554973,3.563668,-27.20396,41.0063,0.9980469
1748035078673,4,Left,-0.06817816,1.159191,-0.01005421,0.07263692,-0.5672631,0.820327,34.55959,5.060132,4.554973,3.563668,-27.20396,41.0063,0.9980469
1748035078673,4,Left,-0.06817816,1.159191,-0.01005421,0.07263692,-0.5672631,0.820327,34.55959,5.060132,4.554973,3.563668,-27.20396,41.0063,0.9980469
1748035078673,4,Left,-0.06817816,1.159191,-0.01005421,0.07263692,-0.5672631,0.820327,34.55959,5.060132,4.554973,3.563668,-27.20396,41.0063,0.9980469
1748035078673,4,Left,-0.06817816,1.159191,-0.01005421,0.07263692,-0.5672631,0.820327,34.55959,5.060132,4.554973,3.563668,-27.20396,41.0063,0.9980469
1748035078674,4,Left,-0.06817816,1.159191,-0.01005421,0.07263692,-0.5672631,0.820327,34.55959,5.060132,4.554973,3.563668,-27.20396,41.0063,0.9980469
1748035078674,4,Left,-0.06817816,1.159191,-0.01005421,0.07263692,-0.5672631,0.820327,34.55959,5.060132,4.554973,3.563668,-27.20396,41.0063,0.9980469
1748035078674,4,Left,-0.06817816,1.159191,-0.01005421,0.07263692,-0.5672631,0.820327,34.55959,5.060132,4.554973,3.563668,-27.20396,41.0063,0.9980469
1748035078681,5,Left,-0.06813703,1.159097,-0.0101052,0.07330544,-0.5669192,0.8205053,34.53567,5.105353,4.598843,3.597135,-27.18686,41.01516,0.9980469
1748035078681,5,Left,-0.06813703,1.159097,-0.0101052,0.07330544,-0.5669192,0.8205053,34.53567,5.105353,4.598843,3.597135,-27.18686,41.01516,0.9980469
1748035078695,6,Left,-0.06814852,1.159042,-0.01011839,0.08553146,-0.5650786,0.8205917,34.40774,5.950534,4.643269,4.208424,-27.09488,41.01947,0.9980469
1748035078695,6,Left,-0.06814852,1.159042,-0.01011839,0.08553146,-0.5650786,0.8205917,34.40774,5.950534,4.643269,4.208424,-27.09488,41.01947,0.9980469
1748035078707,7,Left,-0.06819241,1.159012,-0.01011175,0.08545049,-0.5650975,0.8205871,34.40905,5.944974,4.661196,4.204332,-27.09586,41.01924,0.9980469
1748035078708,7,Left,-0.06819241,1.159012,-0.01011175,0.08545049,-0.5650975,0.8205871,34.40905,5.944974,4.661196,4.204332,-27.09586,41.01924,0.9980469
1748035078708,7,Left,-0.06819241,1.159012,-0.01011175,0.08545049,-0.5650975,0.8205871,34.40905,5.944974,4.661196,4.204332,-27.09586,41.01924,0.9980469
1748035078723,8,Left,-0.06826748,1.158969,-0.01012594,0.08633244,-0.5698068,0.8172313,34.73674,6.030367,4.721202,4.248354,-27.33137,40.85144,0.9980469
1748035078723,8,Left,-0.06826748,1.158969,-0.01012594,0.08633244,-0.5698068,0.8172313,34.73674,6.030367,4.721202,4.248354,-27.33137,40.85144,0.9980469
1748035078738,9,Left,-0.06836164,1.158938,-0.01013496,0.08639053,-0.5699561,0.817121,34.74716,6.035204,4.739277,4.251164,-27.33887,40.84592,0.9980469
1748035078739,9,Left,-0.06836164,1.158938,-0.01013496,0.08639053,-0.5699561,0.817121,34.74716,6.035204,4.739277,4.251164,-27.33887,40.84592,0.9980469
1748035078739,9,Left,-0.06836164,1.158938,-0.01013496,0.08639053,-0.5699561,0.817121,34.74716,6.035204,4.739277,4.251164,-27.33887,40.84592,0.9980469
1748035078754,10,Left,-0.0684479,1.158929,-0.01014566,0.08641527,-0.570187,0.8169573,34.76327,6.038121,4.770965,4.252316,-27.35042,40.83772,0.9980469
1748035078754,10,Left,-0.0684479,1.158929,-0.01014566,0.08641527,-0.570187,0.8169573,34.76327,6.038121,4.770965,4.252316,-27.35042,40.83772,0.9980469
1748035078755,10,Left,-0.0684479,1.158929,-0.01014566,0.08641527,-0.570187,0.8169573,34.76327,6.038121,4.770965,4.252316,-27.35042,40.83772,0.9980469
1748035078769,11,Left,-0.06852435,1.158931,-0.0101689,0.06688996,-0.5679798,0.82032,34.60946,4.661657,4.724355,3.275974,-27.24006,41.00583,0.9980469
1748035078770,11,Left,-0.06852435,1.158931,-0.0101689,0.06688996,-0.5679798,0.82032,34.60946,4.661657,4.724355,3.275974,-27.24006,41.00583,0.9980469
