unix_ms,frame,current_fps,smoothed_fps,dt
1748109589588,177,69,70,0.01445912
1748109589602,178,73,71,0.0135838
1748109589616,179,74,72,0.01336385
1748109589630,180,73,72,0.0136187
1748109589644,181,68,71,0.01452505
1748109589657,182,71,71,0.01393448
1748109589671,183,75,72,0.01326037
1748109589686,184,71,72,0.01408391
1748109589700,185,70,71,0.01426323
1748109589714,186,67,70,0.01473932
1748109589728,187,75,71,0.01332823
1748109589742,188,73,72,0.01355729
1748109589755,189,65,70,0.0152788
1748109589769,190,78,72,0.01272146
1748109589783,191,73,72,0.01354995
1748109589797,192,71,72,0.01408188
1748109589813,193,70,71,0.01423917
1748109589826,194,63,69,0.01569292
1748109589839,195,79,72,0.01262099
1748109589853,196,67,71,0.01475604
1748109589867,197,80,73,0.01249495
1748109589881,198,73,73,0.01353573
1748109589896,199,69,72,0.01439141
1748109589909,200,68,71,0.01468021
1748109589923,201,71,71,0.0139012
1748109589937,202,75,72,0.01315943
1748109589951,203,68,71,0.0146662
1748109589965,204,74,72,0.01335828
1748109589979,205,68,71,0.01458052
1748109589993,206,69,70,0.01442063
1748109590006,207,75,71,0.01332886
1748109590020,208,67,70,0.01472839
1748109590034,209,81,73,0.01224208
1748109590048,210,69,72,0.01432735
1748109590062,211,71,72,0.01404839
1748109590076,212,73,72,0.0136612
1748109590091,213,67,71,0.01485797
1748109590104,214,69,70,0.01443109
1748109590118,215,77,72,0.01290297
1748109590131,216,74,72,0.01349802
1748109590147,217,70,72,0.01417276
1748109590161,218,65,70,0.01534537
1748109590174,219,71,70,0.01391
1748109590187,220,73,71,0.01363599
1748109590201,221,78,73,0.01277516
1748109590216,222,70,72,0.01414542
1748109590230,223,70,71,0.01423307
1748109590244,224,66,70,0.01502412
1748109590257,225,72,71,0.01372703
1748109590271,226,78,73,0.01273651
1748109590285,227,68,71,0.01453188
1748109590300,228,74,72,0.01348354
1748109590314,229,66,70,0.01505208
1748109590327,230,71,71,0.01391047
1748109590341,231,78,72,0.01279537
1748109590354,232,67,71,0.01474953
1748109590369,233,75,72,0.01317167
1748109590382,234,69,71,0.01438042
1748109590397,235,74,72,0.01350583
1748109590411,236,68,71,0.01449448
1748109590424,237,70,71,0.01425084
1748109590439,238,74,71,0.01348609
1748109590452,239,65,70,0.01531604
1748109590465,240,79,72,0.01257708
1748109590481,241,78,74,0.0127475
1748109590494,242,66,72,0.01498026
1748109590507,243,73,72,0.01365344
1748109590521,244,68,71,0.01465302
1748109590536,245,78,73,0.01272995
1748109590550,246,70,72,0.01424115
1748109590563,247,71,72,0.01403042
1748109590578,248,71,72,0.01390078
1748109590591,249,68,71,0.01449917
1748109590605,250,75,72,0.01318026
1748109590620,251,66,70,0.01503339
1748109590634,252,74,71,0.01343115
1748109590648,253,71,71,0.01404823
1748109590660,254,73,72,0.01361068
1748109590675,255,76,73,0.01313396
1748109590689,256,68,71,0.01460208
1748109590703,257,71,71,0.01395688
1748109590717,258,72,72,0.01375568
1748109590731,259,72,72,0.01379823
1748109590746,260,68,71,0.01467891
1748109590759,261,68,70,0.01462594
1748109590773,262,76,72,0.01304641
1748109590787,263,68,71,0.01451891
1748109590800,264,74,72,0.01337167
1748109590815,265,75,73,0.01320156
1748109590829,266,67,71,0.01484922
1748109590843,267,71,71,0.013915
1748109590856,268,72,71,0.01380412
1748109590870,269,73,72,0.01352068
1748109590884,270,74,72,0.01342458
1748109590898,271,70,72,0.01420281
1748109590913,272,68,71,0.01458651
1748109590926,273,69,71,0.014295
1748109590940,274,73,71,0.01365443
1748109590954,275,70,71,0.01411667
1748109590967,276,73,71,0.01369365
1748109590981,277,77,73,0.0129413
1748109590996,278,75,73,0.01324318
1748109591010,279,65,71,0.01517089
1748109591023,280,61,69,0.0163649
1748109591038,281,87,73,0.01138682
1748109591051,282,67,72,0.01472688
1748109591065,283,75,73,0.01321287
1748109591080,284,72,73,0.01373896
1748109591093,285,68,71,0.0145725
1748109591106,286,74,72,0.01340797
1748109591120,287,71,72,0.01404479
1748109591135,288,74,72,0.01333485
1748109591148,289,70,72,0.01412521
1748109591162,290,69,71,0.01441667
1748109591177,291,77,73,0.01294031
1748109591191,292,68,71,0.01467281
1748109591205,293,71,71,0.01404339
1748109591219,294,69,71,0.01430526
1748109591232,295,73,71,0.01356724
1748109591247,296,74,72,0.01350354
1748109591261,297,68,71,0.01462255
1748109591275,298,70,71,0.01413287
1748109591289,299,65,69,0.01518823
1748109591302,300,74,71,0.01335526
1748109591316,301,76,72,0.01310886
1748109591330,302,73,72,0.01360193
1748109591345,303,68,71,0.0145087
1748109591358,304,67,70,0.01483833
1748109591372,305,76,72,0.01310115
1748109591386,306,66,70,0.01512729
1748109591399,307,77,72,0.01283057
1748109591414,308,76,73,0.01305578
1748109591428,309,67,71,0.01482115
1748109591441,310,73,72,0.01351959
1748109591455,311,67,71,0.01472854
1748109591469,312,76,72,0.01304412
1748109591483,313,72,72,0.01377781
1748109591497,314,71,72,0.01391636
1748109591512,315,70,71,0.01424927
1748109591525,316,67,70,0.01484563
1748109591539,317,77,72,0.0128499
1748109591553,318,63,70,0.01564516
1748109591566,319,83,73,0.01201979
1748109591581,320,74,73,0.01340828
1748109591595,321,69,72,0.01429516
1748109591609,322,67,71,0.01472229
1748109591622,323,68,70,0.01469885
1748109591636,324,79,73,0.01252292
1748109591650,325,71,72,0.01401
1748109591664,326,73,72,0.01351823
1748109591679,327,70,72,0.01423625
1748109591692,328,68,71,0.01459823
1748109591706,329,73,71,0.01356188
1748109591719,330,69,71,0.01447641
1748109591734,331,79,73,0.01250063
1748109591748,332,69,72,0.01432458
1748109591762,333,71,72,0.01391047
1748109591776,334,69,71,0.01430323
1748109591790,335,69,71,0.01434266
1748109591804,336,74,72,0.0134112
1748109591817,337,69,71,0.01438641
1748109591832,338,76,72,0.01311412
1748109591846,339,65,70,0.01525271
1748109591860,340,72,71,0.01388818
1748109591873,341,73,71,0.01365307
1748109591887,342,72,71,0.01381052
1748109591900,343,76,73,0.01300932
1748109591915,344,73,73,0.01358531
1748109591929,345,67,71,0.01471156
1748109591944,346,71,71,0.01407766
1748109591957,347,66,70,0.01514766
1748109591971,348,77,71,0.0129788
1748109591985,349,66,70,0.01493073
1748109591998,350,83,73,0.01200667
1748109592013,351,74,74,0.01334521
1748109592027,352,64,71,0.01551927
1748109592040,353,68,70,0.01457542
1748109592054,354,74,71,0.01339484
1748109592068,355,73,72,0.01360031
1748109592082,356,69,71,0.01434099
1748109592096,357,77,73,0.01293209
1748109592111,358,70,72,0.0141886
1748109592124,359,67,71,0.01484766
1748109592138,360,76,72,0.01299886
1748109592151,361,70,71,0.01426412
1748109592165,362,71,71,0.01399438
1748109592180,363,74,72,0.01341026
1748109592194,364,70,71,0.01424641
1748109592208,365,69,71,0.0143899
1748109592221,366,69,70,0.01445057
1748109592235,367,83,73,0.01198682
1748109592249,368,69,72,0.0143186
1748109592263,369,72,72,0.01378083
1748109592278,370,67,71,0.01489214
1748109592291,371,70,71,0.01427026
1748109592305,372,72,71,0.01378271
1748109592319,373,68,70,0.0145976
1748109592333,374,75,71,0.01318933
1748109592347,375,74,72,0.01341261
1748109592361,376,68,71,0.01465938
1748109592375,377,72,71,0.01385495
1748109592388,378,70,71,0.01413526
1748109592403,379,76,72,0.01312677
1748109592417,380,72,72,0.0138488
1748109592431,381,70,72,0.01410302
1748109592446,382,69,71,0.01437891
1748109592458,383,66,70,0.01492927
1748109592473,384,79,72,0.01253432
1748109592486,385,65,70,0.01529172
1748109592500,386,78,72,0.01276995
1748109592514,387,74,73,0.01339537
1748109592528,388,68,72,0.01450495
1748109592542,389,70,71,0.01419328
1748109592555,390,72,71,0.01376729
1748109592570,391,73,72,0.0135624
1748109592583,392,70,71,0.01426125
1748109592598,393,74,72,0.01337307
1748109592612,394,68,71,0.01453901
1748109592625,395,69,71,0.01436573
1748109592640,396,75,72,0.01328714
1748109592653,397,67,71,0.01472266
1748109592667,398,76,72,0.01312459
