unix_ms,frame,id,position_x,position_y,position_z,forward_x,forward_y,forward_z,rotation_x,rotation_y,rotation_z,target_x,target_y,target_z,confidence
1748038365505,19,Right,0,0,0,0.03624418,-0.04930177,0.9981261,2.825929,2.079623,0,1.812209,-2.465089,49.9063,0.9980469
1748038365505,19,Right,0,0,0,0.03624418,-0.04930177,0.9981261,2.825929,2.079623,0,1.812209,-2.465089,49.9063,0.9980469
1748038365506,19,Right,0,0,0,0.03624418,-0.04930177,0.9981261,2.825929,2.079623,0,1.812209,-2.465089,49.9063,0.9980469
1748038365529,20,Right,0.03098829,1.226216,-0.1902777,-0.03460743,-0.01920361,0.9992164,1.100353,358.0164,359.5095,-1.699383,0.2660351,49.77055,0.9980469
1748038365529,20,Right,0.03098829,1.226216,-0.1902777,-0.03460743,-0.01920361,0.9992164,1.100353,358.0164,359.5095,-1.699383,0.2660351,49.77055,0.9980469
1748038365529,20,Right,0.03098829,1.226216,-0.1902777,-0.03460743,-0.01920361,0.9992164,1.100353,358.0164,359.5095,-1.699383,0.2660351,49.77055,0.9980469
1748038365529,20,Right,0.03098829,1.226216,-0.1902777,-0.03460743,-0.01920361,0.9992164,1.100353,358.0164,359.5095,-1.699383,0.2660351,49.77055,0.9980469
1748038365560,21,Right,0.03105057,1.226204,-0.1903072,-0.03477536,-0.01974749,0.9992,1.131521,358.0067,359.5004,-1.707717,0.2388293,49.7697,0.9980469
1748038365561,21,Right,0.03105057,1.226204,-0.1903072,-0.03477536,-0.01974749,0.9992,1.131521,358.0067,359.5004,-1.707717,0.2388293,49.7697,0.9980469
1748038365561,21,Right,0.03105057,1.226204,-0.1903072,-0.03477536,-0.01974749,0.9992,1.131521,358.0067,359.5004,-1.707717,0.2388293,49.7697,0.9980469
1748038365561,21,Right,0.03105057,1.226204,-0.1903072,-0.03477536,-0.01974749,0.9992,1.131521,358.0067,359.5004,-1.707717,0.2388293,49.7697,0.9980469
1748038365561,21,Right,0.03105057,1.226204,-0.1903072,-0.03477536,-0.01974749,0.9992,1.131521,358.0067,359.5004,-1.707717,0.2388293,49.7697,0.9980469
1748038365592,22,Right,0.03110776,1.226198,-0.1903147,-0.03474819,-0.02005224,0.9991949,1.148986,358.0083,359.493,-1.706301,0.2235864,49.76943,0.9980469
1748038365592,22,Right,0.03110776,1.226198,-0.1903147,-0.03474819,-0.02005224,0.9991949,1.148986,358.0083,359.493,-1.706301,0.2235864,49.76943,0.9980469
1748038365592,22,Right,0.03110776,1.226198,-0.1903147,-0.03474819,-0.02005224,0.9991949,1.148986,358.0083,359.493,-1.706301,0.2235864,49.76943,0.9980469
1748038365593,22,Right,0.03110776,1.226198,-0.1903147,-0.03474819,-0.02005224,0.9991949,1.148986,358.0083,359.493,-1.706301,0.2235864,49.76943,0.9980469
1748038365593,22,Right,0.03110776,1.226198,-0.1903147,-0.03474819,-0.02005224,0.9991949,1.148986,358.0083,359.493,-1.706301,0.2235864,49.76943,0.9980469
1748038365593,22,Right,0.03110776,1.226198,-0.1903147,-0.03474819,-0.02005224,0.9991949,1.148986,358.0083,359.493,-1.706301,0.2235864,49.76943,0.9980469
1748038365622,23,Right,0.03113382,1.226204,-0.1902879,-0.03575646,-0.01811489,0.9991964,1.037964,357.9505,359.5028,-1.756689,0.3204593,49.76953,0.9980469
1748038365623,23,Right,0.03113382,1.226204,-0.1902879,-0.03575646,-0.01811489,0.9991964,1.037964,357.9505,359.5028,-1.756689,0.3204593,49.76953,0.9980469
1748038365623,23,Right,0.03113382,1.226204,-0.1902879,-0.03575646,-0.01811489,0.9991964,1.037964,357.9505,359.5028,-1.756689,0.3204593,49.76953,0.9980469
1748038365623,23,Right,0.03113382,1.226204,-0.1902879,-0.03575646,-0.01811489,0.9991964,1.037964,357.9505,359.5028,-1.756689,0.3204593,49.76953,0.9980469
1748038365624,23,Right,0.03113382,1.226204,-0.1902879,-0.03575646,-0.01811489,0.9991964,1.037964,357.9505,359.5028,-1.756689,0.3204593,49.76953,0.9980469
1748038365624,23,Right,0.03113382,1.226204,-0.1902879,-0.03575646,-0.01811489,0.9991964,1.037964,357.9505,359.5028,-1.756689,0.3204593,49.76953,0.9980469
1748038365651,24,Right,0.03117117,1.226212,-0.190253,-0.0370332,-0.01735874,0.9991633,0.9946327,357.8773,359.5069,-1.820489,0.3582751,49.76791,0.9980469
1748038365651,24,Right,0.03117117,1.226212,-0.190253,-0.0370332,-0.01735874,0.9991633,0.9946327,357.8773,359.5069,-1.820489,0.3582751,49.76791,0.9980469
1748038365651,24,Right,0.03117117,1.226212,-0.190253,-0.0370332,-0.01735874,0.9991633,0.9946327,357.8773,359.5069,-1.820489,0.3582751,49.76791,0.9980469
1748038365651,24,Right,0.03117117,1.226212,-0.190253,-0.0370332,-0.01735874,0.9991633,0.9946327,357.8773,359.5069,-1.820489,0.3582751,49.76791,0.9980469
1748038365651,24,Right,0.03117117,1.226212,-0.190253,-0.0370332,-0.01735874,0.9991633,0.9946327,357.8773,359.5069,-1.820489,0.3582751,49.76791,0.9980469
1748038365651,24,Right,0.03117117,1.226212,-0.190253,-0.0370332,-0.01735874,0.9991633,0.9946327,357.8773,359.5069,-1.820489,0.3582751,49.76791,0.9980469
1748038365680,25,Right,0.03118195,1.226151,-0.1902234,-0.03709469,-0.0172277,0.9991633,0.9871232,357.8738,359.4936,-1.823552,0.3647665,49.76794,0.9980469
1748038365680,25,Right,0.03118195,1.226151,-0.1902234,-0.03709469,-0.0172277,0.9991633,0.9871232,357.8738,359.4936,-1.823552,0.3647665,49.76794,0.9980469
1748038365680,25,Right,0.03118195,1.226151,-0.1902234,-0.03709469,-0.0172277,0.9991633,0.9871232,357.8738,359.4936,-1.823552,0.3647665,49.76794,0.9980469
