unix_ms,frame,id,position_x,position_y,position_z,forward_x,forward_y,forward_z,rotation_x,rotation_y,rotation_z,target_x,target_y,target_z,confidence
1748038462473,19,Right,0,0,0,0.06050747,-0.1169487,0.991293,6.716034,3.492939,-2.686477E-08,3.025373,-5.847433,49.56465,0.9980469
1748038462473,19,Right,0,0,0,0.06050747,-0.1169487,0.991293,6.716034,3.492939,-2.686477E-08,3.025373,-5.847433,49.56465,0.9980469
1748038462473,19,Right,0,0,0,0.06050747,-0.1169487,0.991293,6.716034,3.492939,-2.686477E-08,3.025373,-5.847433,49.56465,0.9980469
1748038462479,20,Right,0.03420382,1.187479,-0.2381323,-0.03528467,-0.03522156,0.9987565,2.018464,357.9767,357.0379,-1.73003,-0.5735985,49.69969,0.9980469
1748038462479,20,Right,0.03420382,1.187479,-0.2381323,-0.03528467,-0.03522156,0.9987565,2.018464,357.9767,357.0379,-1.73003,-0.5735985,49.69969,0.9980469
1748038462480,20,Right,0.03420382,1.187479,-0.2381323,-0.03528467,-0.03522156,0.9987565,2.018464,357.9767,357.0379,-1.73003,-0.5735985,49.69969,0.9980469
1748038462480,20,Right,0.03420382,1.187479,-0.2381323,-0.03528467,-0.03522156,0.9987565,2.018464,357.9767,357.0379,-1.73003,-0.5735985,49.69969,0.9980469
1748038462496,21,Right,0.03421915,1.187455,-0.2381153,-0.03522021,-0.03548519,0.9987494,2.033579,357.9803,357.0382,-1.726791,-0.5868046,49.69936,0.9980469
1748038462511,22,Right,0.03423714,1.187434,-0.2381099,-0.03494303,-0.03555292,0.9987567,2.037462,357.9962,357.0367,-1.712914,-0.5902125,49.69973,0.9980469
1748038462511,22,Right,0.03423714,1.187434,-0.2381099,-0.03494303,-0.03555292,0.9987567,2.037462,357.9962,357.0367,-1.712914,-0.5902125,49.69973,0.9980469
1748038462511,22,Right,0.03423714,1.187434,-0.2381099,-0.03494303,-0.03555292,0.9987567,2.037462,357.9962,357.0367,-1.712914,-0.5902125,49.69973,0.9980469
1748038462526,23,Right,0.03426404,1.18741,-0.2381134,-0.03480054,-0.03573751,0.9987551,2.048045,358.0044,357.0301,-1.705763,-0.5994655,49.69964,0.9980469
1748038462526,23,Right,0.03426404,1.18741,-0.2381134,-0.03480054,-0.03573751,0.9987551,2.048045,358.0044,357.0301,-1.705763,-0.5994655,49.69964,0.9980469
1748038462526,23,Right,0.03426404,1.18741,-0.2381134,-0.03480054,-0.03573751,0.9987551,2.048045,358.0044,357.0301,-1.705763,-0.5994655,49.69964,0.9980469
