unix_ms,frame,id,position_x,position_y,position_z,forward_x,forward_y,forward_z,rotation_x,rotation_y,rotation_z,target_x,target_y,target_z,confidence
1748038540146,20,Left,0,0,0,0.04065284,-0.1854886,0.9818051,10.68962,2.371047,2.71516E-08,2.032642,-9.27443,49.09026,0.9980469
1748038540148,20,Left,0,0,0,0.04065284,-0.1854886,0.9818051,10.68962,2.371047,2.71516E-08,2.032642,-9.27443,49.09026,0.9980469
1748038540148,20,Left,0,0,0,0.04065284,-0.1854886,0.9818051,10.68962,2.371047,2.71516E-08,2.032642,-9.27443,49.09026,0.9980469
1748038540156,21,Left,-0.03971706,1.177248,-0.2548859,-0.06481316,-0.08134473,0.9945765,4.665865,356.2715,357.8269,-3.280375,-2.889989,49.47393,0.9980469
1748038540156,21,Left,-0.03971706,1.177248,-0.2548859,-0.06481316,-0.08134473,0.9945765,4.665865,356.2715,357.8269,-3.280375,-2.889989,49.47393,0.9980469
1748038540157,21,Left,-0.03971706,1.177248,-0.2548859,-0.06481316,-0.08134473,0.9945765,4.665865,356.2715,357.8269,-3.280375,-2.889989,49.47393,0.9980469
1748038540157,21,Left,-0.03971706,1.177248,-0.2548859,-0.06481316,-0.08134473,0.9945765,4.665865,356.2715,357.8269,-3.280375,-2.889989,49.47393,0.9980469
1748038540171,22,Left,-0.03969042,1.177221,-0.2548525,-0.06495437,-0.08172165,0.9945363,4.687533,356.2632,357.82,-3.287409,-2.908861,49.47197,0.9980469
1748038540171,22,Left,-0.03969042,1.177221,-0.2548525,-0.06495437,-0.08172165,0.9945363,4.687533,356.2632,357.82,-3.287409,-2.908861,49.47197,0.9980469
1748038540185,23,Left,-0.03969635,1.177199,-0.2548179,-0.06691834,-0.08763307,0.9939026,5.027453,356.1482,357.8329,-3.385614,-3.204454,49.44031,0.9980469
1748038540185,23,Left,-0.03969635,1.177199,-0.2548179,-0.06691834,-0.08763307,0.9939026,5.027453,356.1482,357.8329,-3.385614,-3.204454,49.44031,0.9980469
1748038540185,23,Left,-0.03969635,1.177199,-0.2548179,-0.06691834,-0.08763307,0.9939026,5.027453,356.1482,357.8329,-3.385614,-3.204454,49.44031,0.9980469
1748038540200,24,Left,-0.03970667,1.177193,-0.2547902,-0.06696667,-0.08789542,0.9938762,5.042542,356.1453,357.8224,-3.38804,-3.217578,49.43902,0.9980469
1748038540200,24,Left,-0.03970667,1.177193,-0.2547902,-0.06696667,-0.08789542,0.9938762,5.042542,356.1453,357.8224,-3.38804,-3.217578,49.43902,0.9980469
1748038540200,24,Left,-0.03970667,1.177193,-0.2547902,-0.06696667,-0.08789542,0.9938762,5.042542,356.1453,357.8224,-3.38804,-3.217578,49.43902,0.9980469
1748038540214,25,Left,-0.03971986,1.177184,-0.2547644,-0.06973275,-0.09093905,0.993412,5.217633,355.9847,357.8318,-3.526357,-3.369769,49.41584,0.9980469
1748038540214,25,Left,-0.03971986,1.177184,-0.2547644,-0.06973275,-0.09093905,0.993412,5.217633,355.9847,357.8318,-3.526357,-3.369769,49.41584,0.9980469
1748038540214,25,Left,-0.03971986,1.177184,-0.2547644,-0.06973275,-0.09093905,0.993412,5.217633,355.9847,357.8318,-3.526357,-3.369769,49.41584,0.9980469
1748038540229,26,Left,-0.03974964,1.177172,-0.2547423,-0.06985352,-0.09097283,0.9934005,5.219576,355.9777,357.831,-3.532426,-3.37147,49.41528,0.9980469
1748038540229,26,Left,-0.03974964,1.177172,-0.2547423,-0.06985352,-0.09097283,0.9934005,5.219576,355.9777,357.831,-3.532426,-3.37147,49.41528,0.9980469
1748038540229,26,Left,-0.03974964,1.177172,-0.2547423,-0.06985352,-0.09097283,0.9934005,5.219576,355.9777,357.831,-3.532426,-3.37147,49.41528,0.9980469
1748038540244,27,Left,-0.0397735,1.177161,-0.2547259,-0.07002921,-0.09111545,0.993375,5.227782,355.9675,357.8333,-3.541234,-3.378612,49.41402,0.9980469
1748038540245,27,Left,-0.0397735,1.177161,-0.2547259,-0.07002921,-0.09111545,0.993375,5.227782,355.9675,357.8333,-3.541234,-3.378612,49.41402,0.9980469
1748038540245,27,Left,-0.0397735,1.177161,-0.2547259,-0.07002921,-0.09111545,0.993375,5.227782,355.9675,357.8333,-3.541234,-3.378612,49.41402,0.9980469
1748038540259,28,Left,-0.03980784,1.177153,-0.2547144,-0.07388335,-0.09193446,0.9930203,5.274905,355.7449,357.8584,-3.733975,-3.41957,49.3963,0.9980469
1748038540259,28,Left,-0.03980784,1.177153,-0.2547144,-0.07388335,-0.09193446,0.9930203,5.274905,355.7449,357.8584,-3.733975,-3.41957,49.3963,0.9980469
1748038540272,29,Left,-0.03984561,1.177146,-0.2547207,-0.07405142,-0.09207465,0.9929948,5.282972,355.7351,357.8672,-3.742417,-3.426587,49.39502,0.9980469
1748038540274,29,Left,-0.03984561,1.177146,-0.2547207,-0.07405142,-0.09207465,0.9929948,5.282972,355.7351,357.8672,-3.742417,-3.426587,49.39502,0.9980469
1748038540274,29,Left,-0.03984561,1.177146,-0.2547207,-0.07405142,-0.09207465,0.9929948,5.282972,355.7351,357.8672,-3.742417,-3.426587,49.39502,0.9980469
1748038540286,30,Left,-0.0398955,1.177136,-0.2547222,-0.07429291,-0.09141209,0.9930379,5.244849,355.7215,357.8824,-3.754541,-3.393468,49.39717,0.9980469
1748038540288,30,Left,-0.0398955,1.177136,-0.2547222,-0.07429291,-0.09141209,0.9930379,5.244849,355.7215,357.8824,-3.754541,-3.393468,49.39717,0.9980469
1748038540288,30,Left,-0.0398955,1.177136,-0.2547222,-0.07429291,-0.09141209,0.9930379,5.244849,355.7215,357.8824,-3.754541,-3.393468,49.39717,0.9980469
1748038540300,31,Left,-0.03995335,1.177126,-0.2547321,-0.07445154,-0.09156872,0.9930117,5.25386,355.7122,357.9015,-3.76253,-3.40131,49.39585,0.9980469
1748038540302,31,Left,-0.03995335,1.177126,-0.2547321,-0.07445154,-0.09156872,0.9930117,5.25386,355.7122,357.9015,-3.76253,-3.40131,49.39585,0.9980469
1748038540302,31,Left,-0.03995335,1.177126,-0.2547321,-0.07445154,-0.09156872,0.9930117,5.25386,355.7122,357.9015,-3.76253,-3.40131,49.39585,0.9980469
1748038540315,32,Left,-0.04002151,1.177122,-0.2547526,-0.08064503,-0.09229113,0.992461,5.295428,355.3545,357.9464,-4.072273,-3.437435,49.36829,0.9980469
1748038540315,32,Left,-0.04002151,1.177122,-0.2547526,-0.08064503,-0.09229113,0.992461,5.295428,355.3545,357.9464,-4.072273,-3.437435,49.36829,0.9980469
1748038540316,32,Left,-0.04002151,1.177122,-0.2547526,-0.08064503,-0.09229113,0.992461,5.295428,355.3545,357.9464,-4.072273,-3.437435,49.36829,0.9980469
1748038540329,33,Left,-0.04008961,1.177098,-0.2547846,-0.08089853,-0.09235306,0.9924346,5.29899,355.3398,357.9624,-4.085016,-3.440555,49.36694,0.9980469
1748038540329,33,Left,-0.04008961,1.177098,-0.2547846,-0.08089853,-0.09235306,0.9924346,5.29899,355.3398,357.9624,-4.085016,-3.440555,49.36694,0.9980469
1748038540329,33,Left,-0.04008961,1.177098,-0.2547846,-0.08089853,-0.09235306,0.9924346,5.29899,355.3398,357.9624,-4.085016,-3.440555,49.36694,0.9980469
1748038540344,34,Left,-0.04015446,1.177077,-0.2548255,-0.08133746,-0.09235361,0.9923986,5.299024,355.3145,357.9808,-4.107028,-3.440603,49.3651,0.9980469
1748038540344,34,Left,-0.04015446,1.177077,-0.2548255,-0.08133746,-0.09235361,0.9923986,5.299024,355.3145,357.9808,-4.107028,-3.440603,49.3651,0.9980469
1748038540344,34,Left,-0.04015446,1.177077,-0.2548255,-0.08133746,-0.09235361,0.9923986,5.299024,355.3145,357.9808,-4.107028,-3.440603,49.3651,0.9980469
1748038540357,35,Left,-0.04024944,1.177066,-0.2548535,-0.07601368,-0.09434826,0.992633,5.413808,355.621,357.9605,-3.840933,-3.540347,49.3768,0.9980469
1748038540357,35,Left,-0.04024944,1.177066,-0.2548535,-0.07601368,-0.09434826,0.992633,5.413808,355.621,357.9605,-3.840933,-3.540347,49.3768,0.9980469
1748038540371,36,Left,-0.04034161,1.177051,-0.2548892,-0.07633638,-0.09434567,0.9926085,5.41366,355.6023,357.9833,-3.857161,-3.540232,49.37553,0.9980469
1748038540371,36,Left,-0.04034161,1.177051,-0.2548892,-0.07633638,-0.09434567,0.9926085,5.41366,355.6023,357.9833,-3.857161,-3.540232,49.37553,0.9980469
1748038540371,36,Left,-0.04034161,1.177051,-0.2548892,-0.07633638,-0.09434567,0.9926085,5.41366,355.6023,357.9833,-3.857161,-3.540232,49.37553,0.9980469
1748038540385,37,Left,-0.04044363,1.17705,-0.2549262,-0.07691456,-0.09795348,0.9922143,5.621336,355.5674,358.0055,-3.886172,-3.720624,49.35579,0.9980469
1748038540386,37,Left,-0.04044363,1.17705,-0.2549262,-0.07691456,-0.09795348,0.9922143,5.621336,355.5674,358.0055,-3.886172,-3.720624,49.35579,0.9980469
1748038540386,37,Left,-0.04044363,1.17705,-0.2549262,-0.07691456,-0.09795348,0.9922143,5.621336,355.5674,358.0055,-3.886172,-3.720624,49.35579,0.9980469
1748038540400,38,Left,-0.04055421,1.177068,-0.2549711,-0.07746386,-0.09788534,0.9921783,5.617412,355.5357,358.0271,-3.913747,-3.7172,49.35395,0.9980469
1748038540400,38,Left,-0.04055421,1.177068,-0.2549711,-0.07746386,-0.09788534,0.9921783,5.617412,355.5357,358.0271,-3.913747,-3.7172,49.35395,0.9980469
1748038540400,38,Left,-0.04055421,1.177068,-0.2549711,-0.07746386,-0.09788534,0.9921783,5.617412,355.5357,358.0271,-3.913747,-3.7172,49.35395,0.9980469
1748038540414,39,Left,-0.04066928,1.17709,-0.2550107,-0.07807558,-0.09766613,0.992152,5.604792,355.5005,358.0387,-3.944448,-3.706217,49.35258,0.9980469
1748038540414,39,Left,-0.04066928,1.17709,-0.2550107,-0.07807558,-0.09766613,0.992152,5.604792,355.5005,358.0387,-3.944448,-3.706217,49.35258,0.9980469
1748038540415,39,Left,-0.04066928,1.17709,-0.2550107,-0.07807558,-0.09766613,0.992152,5.604792,355.5005,358.0387,-3.944448,-3.706217,49.35258,0.9980469
1748038540428,40,Left,-0.04078269,1.177092,-0.2550615,-0.07776035,-0.09391803,0.9925385,5.389049,355.5203,358.0611,-3.9288,-3.51881,49.37186,0.9980469
1748038540428,40,Left,-0.04078269,1.177092,-0.2550615,-0.07776035,-0.09391803,0.9925385,5.389049,355.5203,358.0611,-3.9288,-3.51881,49.37186,0.9980469
1748038540441,41,Left,-0.04089766,1.177102,-0.2551078,-0.07846887,-0.09377971,0.9924958,5.381087,355.4795,358.0883,-3.964341,-3.511884,49.36968,0.9980469
1748038540441,41,Left,-0.04089766,1.177102,-0.2551078,-0.07846887,-0.09377971,0.9924958,5.381087,355.4795,358.0883,-3.964341,-3.511884,49.36968,0.9980469
1748038540443,41,Left,-0.04089766,1.177102,-0.2551078,-0.07846887,-0.09377971,0.9924958,5.381087,355.4795,358.0883,-3.964341,-3.511884,49.36968,0.9980469
1748038540456,42,Left,-0.04101018,1.177114,-0.2551638,-0.07825486,-0.09718774,0.9921848,5.57725,355.4904,358.1048,-3.953753,-3.682273,49.35408,0.9980469
1748038540456,42,Left,-0.04101018,1.177114,-0.2551638,-0.07825486,-0.09718774,0.9921848,5.57725,355.4904,358.1048,-3.953753,-3.682273,49.35408,0.9980469
1748038540456,42,Left,-0.04101018,1.177114,-0.2551638,-0.07825486,-0.09718774,0.9921848,5.57725,355.4904,358.1048,-3.953753,-3.682273,49.35408,0.9980469
1748038540469,43,Left,-0.04111847,1.177126,-0.2552277,-0.07877986,-0.0969728,0.9921643,5.564878,355.4601,358.1282,-3.980111,-3.671514,49.35299,0.9980469
1748038540469,43,Left,-0.04111847,1.177126,-0.2552277,-0.07877986,-0.0969728,0.9921643,5.564878,355.4601,358.1282,-3.980111,-3.671514,49.35299,0.9980469
1748038540470,43,Left,-0.04111847,1.177126,-0.2552277,-0.07877986,-0.0969728,0.9921643,5.564878,355.4601,358.1282,-3.980111,-3.671514,49.35299,0.9980469
1748038540484,44,Left,-0.04122625,1.177127,-0.2552921,-0.07715724,-0.101979,0.9917898,5.853144,355.5516,358.1374,-3.899088,-3.921825,49.3342,0.9980469
1748038540484,44,Left,-0.04122625,1.177127,-0.2552921,-0.07715724,-0.101979,0.9917898,5.853144,355.5516,358.1374,-3.899088,-3.921825,49.3342,0.9980469
1748038540484,44,Left,-0.04122625,1.177127,-0.2552921,-0.07715724,-0.101979,0.9917898,5.853144,355.5516,358.1374,-3.899088,-3.921825,49.3342,0.9980469
1748038540498,45,Left,-0.04133996,1.177139,-0.2553399,-0.07767926,-0.1017946,0.991768,5.842523,355.5215,358.1691,-3.925303,-3.912593,49.33306,0.9980469
1748038540498,45,Left,-0.04133996,1.177139,-0.2553399,-0.07767926,-0.1017946,0.991768,5.842523,355.5215,358.1691,-3.925303,-3.912593,49.33306,0.9980469
1748038540512,46,Left,-0.04145514,1.177145,-0.2553965,-0.07832101,-0.1016608,0.9917313,5.834813,355.4845,358.1951,-3.957505,-3.905893,49.33117,0.9980469
1748038540512,46,Left,-0.04145514,1.177145,-0.2553965,-0.07832101,-0.1016608,0.9917313,5.834813,355.4845,358.1951,-3.957505,-3.905893,49.33117,0.9980469
1748038540512,46,Left,-0.04145514,1.177145,-0.2553965,-0.07832101,-0.1016608,0.9917313,5.834813,355.4845,358.1951,-3.957505,-3.905893,49.33117,0.9980469
1748038540524,47,Left,-0.0415596,1.17714,-0.2554565,-0.07678077,-0.1014111,0.9918773,5.820436,355.5736,358.2116,-3.880598,-3.893416,49.33841,0.9980469
1748038540526,47,Left,-0.0415596,1.17714,-0.2554565,-0.07678077,-0.1014111,0.9918773,5.820436,355.5736,358.2116,-3.880598,-3.893416,49.33841,0.9980469
1748038540526,47,Left,-0.0415596,1.17714,-0.2554565,-0.07678077,-0.1014111,0.9918773,5.820436,355.5736,358.2116,-3.880598,-3.893416,49.33841,0.9980469
1748038540540,48,Left,-0.04166845,1.177158,-0.2555256,-0.07746524,-0.1014129,0.9918239,5.820539,355.5341,358.2306,-3.91493,-3.893488,49.33567,0.9980469
1748038540540,48,Left,-0.04166845,1.177158,-0.2555256,-0.07746524,-0.1014129,0.9918239,5.820539,355.5341,358.2306,-3.91493,-3.893488,49.33567,0.9980469
1748038540540,48,Left,-0.04166845,1.177158,-0.2555256,-0.07746524,-0.1014129,0.9918239,5.820539,355.5341,358.2306,-3.91493,-3.893488,49.33567,0.9980469
1748038540553,49,Left,-0.0417637,1.177181,-0.2555817,-0.07788975,-0.09698113,0.9922338,5.565357,355.5115,358.2585,-3.936251,-3.671876,49.35611,0.9980469
1748038540554,49,Left,-0.0417637,1.177181,-0.2555817,-0.07788975,-0.09698113,0.9922338,5.565357,355.5115,358.2585,-3.936251,-3.671876,49.35611,0.9980469
1748038540567,50,Left,-0.04185108,1.177222,-0.2556151,-0.07845852,-0.09645943,0.9922398,5.535325,355.4789,358.2893,-3.964777,-3.64575,49.35638,0.9980469
1748038540567,50,Left,-0.04185108,1.177222,-0.2556151,-0.07845852,-0.09645943,0.9922398,5.535325,355.4789,358.2893,-3.964777,-3.64575,49.35638,0.9980469
1748038540567,50,Left,-0.04185108,1.177222,-0.2556151,-0.07845852,-0.09645943,0.9922398,5.535325,355.4789,358.2893,-3.964777,-3.64575,49.35638,0.9980469
1748038540582,51,Left,-0.04193499,1.177276,-0.255643,-0.07902653,-0.09591996,0.992247,5.50427,355.4464,358.2953,-3.993261,-3.618722,49.35671,0.9980469
1748038540582,51,Left,-0.04193499,1.177276,-0.255643,-0.07902653,-0.09591996,0.992247,5.50427,355.4464,358.2953,-3.993261,-3.618722,49.35671,0.9980469
1748038540582,51,Left,-0.04193499,1.177276,-0.255643,-0.07902653,-0.09591996,0.992247,5.50427,355.4464,358.2953,-3.993261,-3.618722,49.35671,0.9980469
1748038540595,52,Left,-0.0420075,1.177325,-0.2556712,-0.07459959,-0.09050883,0.9930977,5.192881,355.7041,358.2581,-3.771987,-3.348116,49.39921,0.9980469
1748038540595,52,Left,-0.0420075,1.177325,-0.2556712,-0.07459959,-0.09050883,0.9930977,5.192881,355.7041,358.2581,-3.771987,-3.348116,49.39921,0.9980469
