unix_ms,frame,id,position_x,position_y,position_z,forward_x,forward_y,forward_z,rotation_x,rotation_y,rotation_z,target_x,target_y,target_z,confidence
1748038365505,19,Left,0,0,0,0.09017482,-0.04913324,0.9947132,2.816262,5.179938,0,4.508741,-2.456662,49.73566,0.9980469
1748038365505,19,Left,0,0,0,0.09017482,-0.04913324,0.9947132,2.816262,5.179938,0,4.508741,-2.456662,49.73566,0.9980469
1748038365506,19,Left,0,0,0,0.09017482,-0.04913324,0.9947132,2.816262,5.179938,0,4.508741,-2.456662,49.73566,0.9980469
1748038365529,20,Left,-0.03485589,1.226704,-0.1949384,0.01942882,-0.01953803,0.9996203,1.119518,1.113472,359.4115,0.9365852,0.2498026,49.78608,0.9980469
1748038365529,20,Left,-0.03485589,1.226704,-0.1949384,0.01942882,-0.01953803,0.9996203,1.119518,1.113472,359.4115,0.9365852,0.2498026,49.78608,0.9980469
1748038365529,20,Left,-0.03485589,1.226704,-0.1949384,0.01942882,-0.01953803,0.9996203,1.119518,1.113472,359.4115,0.9365852,0.2498026,49.78608,0.9980469
1748038365529,20,Left,-0.03485589,1.226704,-0.1949384,0.01942882,-0.01953803,0.9996203,1.119518,1.113472,359.4115,0.9365852,0.2498026,49.78608,0.9980469
1748038365560,21,Left,-0.03479396,1.226703,-0.1949618,0.01926193,-0.02008538,0.9996127,1.150885,1.103918,359.4023,0.9283025,0.2224343,49.78567,0.9980469
1748038365561,21,Left,-0.03479396,1.226703,-0.1949618,0.01926193,-0.02008538,0.9996127,1.150885,1.103918,359.4023,0.9283025,0.2224343,49.78567,0.9980469
1748038365561,21,Left,-0.03479396,1.226703,-0.1949618,0.01926193,-0.02008538,0.9996127,1.150885,1.103918,359.4023,0.9283025,0.2224343,49.78567,0.9980469
1748038365561,21,Left,-0.03479396,1.226703,-0.1949618,0.01926193,-0.02008538,0.9996127,1.150885,1.103918,359.4023,0.9283025,0.2224343,49.78567,0.9980469
1748038365561,21,Left,-0.03479396,1.226703,-0.1949618,0.01926193,-0.02008538,0.9996127,1.150885,1.103918,359.4023,0.9283025,0.2224343,49.78567,0.9980469
1748038365592,22,Left,-0.0347372,1.226707,-0.1949621,0.01928904,-0.02040061,0.9996058,1.16895,1.105479,359.3955,0.9297147,0.2066764,49.78533,0.9980469
1748038365592,22,Left,-0.0347372,1.226707,-0.1949621,0.01928904,-0.02040061,0.9996058,1.16895,1.105479,359.3955,0.9297147,0.2066764,49.78533,0.9980469
1748038365592,22,Left,-0.0347372,1.226707,-0.1949621,0.01928904,-0.02040061,0.9996058,1.16895,1.105479,359.3955,0.9297147,0.2066764,49.78533,0.9980469
