unix_ms,frame,id,rotation_x,rotation_y,rotation_z,confidence
1748040641915,21,Left,9.003044,358.0873,0,0.9980469
1748040641916,21,Left,9.003044,358.0873,0,0.9980469
1748040641916,21,Left,9.003044,358.0873,0,0.9980469
1748040641927,22,Left,9.003046,358.0873,6.753307E-07,0.9980469
1748040641927,22,Left,9.003046,358.0873,6.753307E-07,0.9980469
1748040641927,22,Left,9.003046,358.0873,6.753307E-07,0.9980469
1748040641941,23,Left,9.003045,358.0873,7.563704E-07,0.9980469
1748040641941,23,Left,9.003045,358.0873,7.563704E-07,0.9980469
1748040641968,24,Left,9.173243,358.2602,-2.972867E-07,0.9980469
1748040641969,24,Left,9.173243,358.2602,-2.972867E-07,0.9980469
1748040641969,24,Left,9.173243,358.2602,-2.972867E-07,0.9980469
1748040641998,25,Left,9.173244,358.2602,-9.053732E-07,0.9980469
1748040641998,25,Left,9.173244,358.2602,-9.053732E-07,0.9980469
1748040641998,25,Left,9.173244,358.2602,-9.053732E-07,0.9980469
1748040641998,25,Left,9.173244,358.2602,-9.053732E-07,0.9980469
1748040641998,25,Left,9.173244,358.2602,-9.053732E-07,0.9980469
1748040641998,25,Left,9.173244,358.2602,-9.053732E-07,0.9980469
1748040642029,26,Left,8.878806,358.3123,-4.320642E-07,0.9980469
1748040642031,26,Left,8.878806,358.3123,-4.320642E-07,0.9980469
1748040642031,26,Left,8.878806,358.3123,-4.320642E-07,0.9980469
1748040642031,26,Left,8.878806,358.3123,-4.320642E-07,0.9980469
1748040642031,26,Left,8.878806,358.3123,-4.320642E-07,0.9980469
1748040642031,26,Left,8.878806,358.3123,-4.320642E-07,0.9980469
1748040642062,27,Left,8.876685,358.1661,3.375482E-07,0.9980469
1748040642062,27,Left,8.876685,358.1661,3.375482E-07,0.9980469
1748040642063,27,Left,8.876685,358.1661,3.375482E-07,0.9980469
1748040642063,27,Left,8.876685,358.1661,3.375482E-07,0.9980469
1748040642063,27,Left,8.876685,358.1661,3.375482E-07,0.9980469
1748040642064,27,Left,8.876685,358.1661,3.375482E-07,0.9980469
1748040642090,28,Left,8.876685,358.1661,2.02529E-07,0.9980469
1748040642090,28,Left,8.876685,358.1661,2.02529E-07,0.9980469
1748040642091,28,Left,8.876685,358.1661,2.02529E-07,0.9980469
1748040642091,28,Left,8.876685,358.1661,2.02529E-07,0.9980469
