unix_ms,frame,current_fps,smoothed_fps,dt
1748121542707,492,23,23,0.04202959
1748121542748,493,23,23,0.04205073
1748121542790,494,24,23,0.04123521
1748121542832,495,23,23,0.04240271
1748121542873,496,24,23,0.04134256
1748121542915,497,23,23,0.04213667
1748121542957,498,24,23,0.04161797
1748121542999,499,23,23,0.04177021
1748121543040,500,24,23,0.04139381
1748121543082,501,23,23,0.04207886
1748121543124,502,24,23,0.04139818
1748121543166,503,24,24,0.04150042
1748121543207,504,23,23,0.04282891
1748121543249,505,24,23,0.04142615
1748121543291,506,23,23,0.04186844
1748121543333,507,24,24,0.04119251
1748121543374,508,23,23,0.04291349
1748121543416,509,24,24,0.04060766
1748121543458,510,24,24,0.04139844
1748121543501,511,23,23,0.042411
1748121543542,512,23,23,0.04323427
1748121543583,513,24,23,0.04050969
1748121543625,514,24,24,0.04144537
1748121543667,515,23,23,0.04221693
1748121543709,516,23,23,0.04238995
1748121543750,517,24,24,0.04076901
1748121543792,518,23,23,0.041885
1748121543834,519,24,24,0.04145563
1748121543876,520,23,23,0.04264683
1748121543917,521,24,23,0.04146813
1748121543959,522,23,23,0.04205756
1748121544002,523,24,24,0.04098391
1748121544042,524,23,23,0.04303547
1748121544084,525,25,24,0.03999985
1748121544126,526,23,24,0.04198297
1748121544168,527,24,24,0.04136172
1748121544209,528,23,23,0.04281943
1748121544251,529,24,24,0.04110032
1748121544293,530,23,23,0.04245146
1748121544336,531,24,24,0.04075203
1748121544376,532,23,23,0.04327693
1748121544418,533,24,24,0.04001167
1748121544460,534,23,24,0.04173855
1748121544502,535,23,23,0.04281303
1748121544543,536,23,23,0.04188042
1748121544585,537,24,24,0.04060219
1748121544627,538,23,24,0.0419373
1748121544669,539,24,24,0.0415186
1748121544710,540,23,23,0.04265558
1748121544752,541,24,23,0.04120599
1748121544794,542,23,23,0.04178756
1748121544836,543,23,23,0.04197178
1748121544878,544,23,23,0.04181813
1748121544919,545,24,23,0.04161183
1748121544961,546,23,23,0.04203099
1748121545003,547,24,24,0.04114131
1748121545045,548,23,23,0.04186058
1748121545086,549,23,23,0.04263974
1748121545128,550,24,23,0.04104959
1748121545170,551,23,23,0.04177157
1748121545212,552,23,23,0.04188474
1748121545253,553,24,24,0.04132349
1748121545295,554,23,23,0.04212589
1748121545337,555,24,23,0.04162912
1748121545379,556,23,23,0.0421412
1748121545421,557,24,23,0.04153251
1748121545462,558,24,23,0.04165053
1748121545504,559,24,23,0.04156375
