unix_ms,frame,id,position_x,position_y,position_z,forward_x,forward_y,forward_z,rotation_x,rotation_y,rotation_z,target_x,target_y,target_z,confidence
1748035448604,3,Right,0.009629982,1.182474,0.002820361,-0.02447311,-0.257356,0.9660067,14.91323,358.5488,0.1820837,-1.214025,-11.68533,48.30315,0.9980469
1748035448604,3,Right,0.009629982,1.182474,0.002820361,-0.02447311,-0.257356,0.9660067,14.91323,358.5488,0.1820837,-1.214025,-11.68533,48.30315,0.9980469
1748035448652,4,Right,0.01016658,1.182765,0.002462477,-0.02169993,-0.2683379,0.9630804,15.56539,358.7092,0.143653,-1.07483,-12.23413,48.15649,0.9980469
1748035448652,4,Right,0.01016658,1.182765,0.002462477,-0.02169993,-0.2683379,0.9630804,15.56539,358.7092,0.143653,-1.07483,-12.23413,48.15649,0.9980469
1748035448652,4,Right,0.01016658,1.182765,0.002462477,-0.02169993,-0.2683379,0.9630804,15.56539,358.7092,0.143653,-1.07483,-12.23413,48.15649,0.9980469
1748035448653,4,Right,0.01016658,1.182765,0.002462477,-0.02169993,-0.2683379,0.9630804,15.56539,358.7092,0.143653,-1.07483,-12.23413,48.15649,0.9980469
1748035448653,4,Right,0.01016658,1.182765,0.002462477,-0.02169993,-0.2683379,0.9630804,15.56539,358.7092,0.143653,-1.07483,-12.23413,48.15649,0.9980469
1748035448653,4,Right,0.01016658,1.182765,0.002462477,-0.02169993,-0.2683379,0.9630804,15.56539,358.7092,0.143653,-1.07483,-12.23413,48.15649,0.9980469
1748035448653,4,Right,0.01016658,1.182765,0.002462477,-0.02169993,-0.2683379,0.9630804,15.56539,358.7092,0.143653,-1.07483,-12.23413,48.15649,0.9980469
1748035448653,4,Right,0.01016658,1.182765,0.002462477,-0.02169993,-0.2683379,0.9630804,15.56539,358.7092,0.143653,-1.07483,-12.23413,48.15649,0.9980469
1748035448654,4,Right,0.01016658,1.182765,0.002462477,-0.02169993,-0.2683379,0.9630804,15.56539,358.7092,0.143653,-1.07483,-12.23413,48.15649,0.9980469
1748035448654,4,Right,0.01016658,1.182765,0.002462477,-0.02169993,-0.2683379,0.9630804,15.56539,358.7092,0.143653,-1.07483,-12.23413,48.15649,0.9980469
1748035448663,5,Right,0.01100421,1.183212,0.001802434,-0.01961476,-0.2686686,0.963033,15.58506,358.8332,0.1454976,-0.9697337,-12.25022,48.15345,0.9980469
1748035448664,5,Right,0.01100421,1.183212,0.001802434,-0.01961476,-0.2686686,0.963033,15.58506,358.8332,0.1454976,-0.9697337,-12.25022,48.15345,0.9980469
1748035448664,5,Right,0.01100421,1.183212,0.001802434,-0.01961476,-0.2686686,0.963033,15.58506,358.8332,0.1454976,-0.9697337,-12.25022,48.15345,0.9980469
1748035448676,6,Right,0.01132465,1.183421,0.001536479,-0.0202303,-0.2689239,0.962949,15.60024,358.7965,0.1682344,-1.00019,-12.26277,48.14899,0.9980469
1748035448691,7,Right,0.01134656,1.183537,0.001456009,-0.02229474,-0.2676066,0.9632703,15.52189,358.6741,0.1644097,-1.103391,-12.19679,48.16497,0.9980469
1748035448691,7,Right,0.01134656,1.183537,0.001456009,-0.02229474,-0.2676066,0.9632703,15.52189,358.6741,0.1644097,-1.103391,-12.19679,48.16497,0.9980469
1748035448692,7,Right,0.01134656,1.183537,0.001456009,-0.02229474,-0.2676066,0.9632703,15.52189,358.6741,0.1644097,-1.103391,-12.19679,48.16497,0.9980469
