unix_ms,frame,id,position_x,position_y,position_z,forward_x,forward_y,forward_z,rotation_x,rotation_y,rotation_z,target_x,target_y,target_z,confidence
1748035376116,3,Left,-0.06379212,1.172352,0.004579913,0.2481431,-0.8183808,0.5183414,54.92305,25.58162,11.06205,12.34336,-39.74669,25.92165,0.9980469
1748035376117,3,Left,-0.06379212,1.172352,0.004579913,0.2481431,-0.8183808,0.5183414,54.92305,25.58162,11.06205,12.34336,-39.74669,25.92165,0.9980469
1748035376117,3,Left,-0.06379212,1.172352,0.004579913,0.2481431,-0.8183808,0.5183414,54.92305,25.58162,11.06205,12.34336,-39.74669,25.92165,0.9980469
1748035376161,4,Left,-0.06333683,1.172473,0.00463542,0.2481956,-0.8146967,0.5240883,54.55738,25.34111,10.77971,12.34645,-39.56236,26.20905,0.9980469
1748035376162,4,Left,-0.06333683,1.172473,0.00463542,0.2481956,-0.8146967,0.5240883,54.55738,25.34111,10.77971,12.34645,-39.56236,26.20905,0.9980469
1748035376162,4,Left,-0.06333683,1.172473,0.00463542,0.2481956,-0.8146967,0.5240883,54.55738,25.34111,10.77971,12.34645,-39.56236,26.20905,0.9980469
1748035376162,4,Left,-0.06333683,1.172473,0.00463542,0.2481956,-0.8146967,0.5240883,54.55738,25.34111,10.77971,12.34645,-39.56236,26.20905,0.9980469
1748035376162,4,Left,-0.06333683,1.172473,0.00463542,0.2481956,-0.8146967,0.5240883,54.55738,25.34111,10.77971,12.34645,-39.56236,26.20905,0.9980469
1748035376163,4,Left,-0.06333683,1.172473,0.00463542,0.2481956,-0.8146967,0.5240883,54.55738,25.34111,10.77971,12.34645,-39.56236,26.20905,0.9980469
1748035376163,4,Left,-0.06333683,1.172473,0.00463542,0.2481956,-0.8146967,0.5240883,54.55738,25.34111,10.77971,12.34645,-39.56236,26.20905,0.9980469
1748035376163,4,Left,-0.06333683,1.172473,0.00463542,0.2481956,-0.8146967,0.5240883,54.55738,25.34111,10.77971,12.34645,-39.56236,26.20905,0.9980469
1748035376163,4,Left,-0.06333683,1.172473,0.00463542,0.2481956,-0.8146967,0.5240883,54.55738,25.34111,10.77971,12.34645,-39.56236,26.20905,0.9980469
1748035376175,5,Left,-0.06224461,1.172718,0.004636678,0.2489917,-0.8146258,0.5238208,54.55035,25.42349,10.51555,12.38734,-39.55857,26.19567,0.9980469
1748035376176,5,Left,-0.06224461,1.172718,0.004636678,0.2489917,-0.8146258,0.5238208,54.55035,25.42349,10.51555,12.38734,-39.55857,26.19567,0.9980469
1748035376182,6,Left,-0.06207052,1.172775,0.004599796,0.2490607,-0.8145883,0.5238461,54.54666,25.42858,10.4504,12.39097,-39.55664,26.19691,0.9980469
1748035376183,6,Left,-0.06207052,1.172775,0.004599796,0.2490607,-0.8145883,0.5238461,54.54666,25.42858,10.4504,12.39097,-39.55664,26.19691,0.9980469
1748035376193,7,Left,-0.06160728,1.172921,0.004560496,0.2490991,-0.809233,0.5320638,54.02104,25.08782,10.08409,12.39335,-39.28873,26.60775,0.9980469
1748035376193,7,Left,-0.06160728,1.172921,0.004560496,0.2490991,-0.809233,0.5320638,54.02104,25.08782,10.08409,12.39335,-39.28873,26.60775,0.9980469
1748035376208,8,Left,-0.06138619,1.173032,0.004542937,0.2487799,-0.8093497,0.5320356,54.03244,25.06079,9.970555,12.37761,-39.29445,26.60632,0.9980469
1748035376209,8,Left,-0.06138619,1.173032,0.004542937,0.2487799,-0.8093497,0.5320356,54.03244,25.06079,9.970555,12.37761,-39.29445,26.60632,0.9980469
