unix_ms,frame,id,position_x,position_y,position_z,forward_x,forward_y,forward_z,rotation_x,rotation_y,rotation_z,target_x,target_y,target_z,confidence
1748035519681,3,Right,0.001835812,1.170391,0.007929352,0.04234485,-0.6977631,0.715076,44.24781,3.388942,3.726092,2.119078,-33.71776,35.76173,0.9980469
1748035519682,3,Right,0.001835812,1.170391,0.007929352,0.04234485,-0.6977631,0.715076,44.24781,3.388942,3.726092,2.119078,-33.71776,35.76173,0.9980469
1748035519729,4,Right,0.002018746,1.170346,0.00792289,0.1644999,-0.7856939,0.596343,51.78491,15.42139,8.22546,8.227012,-38.11435,29.82508,0.9980469
1748035519729,4,Right,0.002018746,1.170346,0.00792289,0.1644999,-0.7856939,0.596343,51.78491,15.42139,8.22546,8.227012,-38.11435,29.82508,0.9980469
1748035519729,4,Right,0.002018746,1.170346,0.00792289,0.1644999,-0.7856939,0.596343,51.78491,15.42139,8.22546,8.227012,-38.11435,29.82508,0.9980469
1748035519730,4,Right,0.002018746,1.170346,0.00792289,0.1644999,-0.7856939,0.596343,51.78491,15.42139,8.22546,8.227012,-38.11435,29.82508,0.9980469
1748035519730,4,Right,0.002018746,1.170346,0.00792289,0.1644999,-0.7856939,0.596343,51.78491,15.42139,8.22546,8.227012,-38.11435,29.82508,0.9980469
1748035519730,4,Right,0.002018746,1.170346,0.00792289,0.1644999,-0.7856939,0.596343,51.78491,15.42139,8.22546,8.227012,-38.11435,29.82508,0.9980469
1748035519730,4,Right,0.002018746,1.170346,0.00792289,0.1644999,-0.7856939,0.596343,51.78491,15.42139,8.22546,8.227012,-38.11435,29.82508,0.9980469
1748035519730,4,Right,0.002018746,1.170346,0.00792289,0.1644999,-0.7856939,0.596343,51.78491,15.42139,8.22546,8.227012,-38.11435,29.82508,0.9980469
1748035519730,4,Right,0.002018746,1.170346,0.00792289,0.1644999,-0.7856939,0.596343,51.78491,15.42139,8.22546,8.227012,-38.11435,29.82508,0.9980469
1748035519740,5,Right,0.002308944,1.170179,0.007864784,0.1653988,-0.7857291,0.5960479,51.78816,15.50893,8.203838,8.272247,-38.11628,29.81026,0.9980469
1748035519741,5,Right,0.002308944,1.170179,0.007864784,0.1653988,-0.7857291,0.5960479,51.78816,15.50893,8.203838,8.272247,-38.11628,29.81026,0.9980469
1748035519741,5,Right,0.002308944,1.170179,0.007864784,0.1653988,-0.7857291,0.5960479,51.78816,15.50893,8.203838,8.272247,-38.11628,29.81026,0.9980469
1748035519754,6,Right,0.002423182,1.170061,0.007830128,0.1657082,-0.7856669,0.5960441,51.78238,15.53663,8.216175,8.287831,-38.11328,29.81003,0.9980469
1748035519755,6,Right,0.002423182,1.170061,0.007830128,0.1657082,-0.7856669,0.5960441,51.78238,15.53663,8.216175,8.287831,-38.11328,29.81003,0.9980469
1748035519769,7,Right,0.002476322,1.169951,0.00779304,0.1477428,-0.8020054,0.5787568,53.32204,14.32041,7.957314,7.389615,-38.93032,28.94563,0.9980469
1748035519769,7,Right,0.002476322,1.169951,0.00779304,0.1477428,-0.8020054,0.5787568,53.32204,14.32041,7.957314,7.389615,-38.93032,28.94563,0.9980469
1748035519769,7,Right,0.002476322,1.169951,0.00779304,0.1477428,-0.8020054,0.5787568,53.32204,14.32041,7.957314,7.389615,-38.93032,28.94563,0.9980469
