unix_ms,frame,id,position_x,position_y,position_z,forward_x,forward_y,forward_z,rotation_x,rotation_y,rotation_z,target_x,target_y,target_z,confidence
1748035519681,3,Left,-0.06340118,1.170678,-0.002083009,0.09515925,-0.6911438,0.7164252,43.72072,7.566029,5.063113,4.694561,-33.38651,35.81918,0.9980469
1748035519682,3,Left,-0.06340118,1.170678,-0.002083009,0.09515925,-0.6911438,0.7164252,43.72072,7.566029,5.063113,4.694561,-33.38651,35.81918,0.9980469
1748035519729,4,Left,-0.06323243,1.170638,-0.001996307,0.2151053,-0.774008,0.5955179,50.71516,19.86007,9.620574,10.69203,-37.52976,29.7739,0.9980469
1748035519729,4,Left,-0.06323243,1.170638,-0.001996307,0.2151053,-0.774008,0.5955179,50.71516,19.86007,9.620574,10.69203,-37.52976,29.7739,0.9980469
1748035519729,4,Left,-0.06323243,1.170638,-0.001996307,0.2151053,-0.774008,0.5955179,50.71516,19.86007,9.620574,10.69203,-37.52976,29.7739,0.9980469
1748035519729,4,Left,-0.06323243,1.170638,-0.001996307,0.2151053,-0.774008,0.5955179,50.71516,19.86007,9.620574,10.69203,-37.52976,29.7739,0.9980469
1748035519730,4,Left,-0.06323243,1.170638,-0.001996307,0.2151053,-0.774008,0.5955179,50.71516,19.86007,9.620574,10.69203,-37.52976,29.7739,0.9980469
1748035519730,4,Left,-0.06323243,1.170638,-0.001996307,0.2151053,-0.774008,0.5955179,50.71516,19.86007,9.620574,10.69203,-37.52976,29.7739,0.9980469
1748035519730,4,Left,-0.06323243,1.170638,-0.001996307,0.2151053,-0.774008,0.5955179,50.71516,19.86007,9.620574,10.69203,-37.52976,29.7739,0.9980469
1748035519730,4,Left,-0.06323243,1.170638,-0.001996307,0.2151053,-0.774008,0.5955179,50.71516,19.86007,9.620574,10.69203,-37.52976,29.7739,0.9980469
1748035519730,4,Left,-0.06323243,1.170638,-0.001996307,0.2151053,-0.774008,0.5955179,50.71516,19.86007,9.620574,10.69203,-37.52976,29.7739,0.9980469
1748035519740,5,Left,-0.06297778,1.170471,-0.001817703,0.2160057,-0.7740566,0.5951286,50.71957,19.94868,9.603984,10.73731,-37.53236,29.75461,0.9980469
1748035519740,5,Left,-0.06297778,1.170471,-0.001817703,0.2160057,-0.7740566,0.5951286,50.71957,19.94868,9.603984,10.73731,-37.53236,29.75461,0.9980469
1748035519741,5,Left,-0.06297778,1.170471,-0.001817703,0.2160057,-0.7740566,0.5951286,50.71957,19.94868,9.603984,10.73731,-37.53236,29.75461,0.9980469
1748035519754,6,Left,-0.0628804,1.170333,-0.001738576,0.2163144,-0.7739935,0.5950985,50.71387,19.97588,9.619457,10.75284,-37.52934,29.75319,0.9980469
1748035519755,6,Left,-0.0628804,1.170333,-0.001738576,0.2163144,-0.7739935,0.5950985,50.71387,19.97588,9.619457,10.75284,-37.52934,29.75319,0.9980469
1748035519768,7,Left,-0.0628406,1.170204,-0.001684679,0.1988365,-0.790997,0.5786085,52.27879,18.96508,9.474418,9.878983,-38.37965,28.92874,0.9980469
1748035519769,7,Left,-0.0628406,1.170204,-0.001684679,0.1988365,-0.790997,0.5786085,52.27879,18.96508,9.474418,9.878983,-38.37965,28.92874,0.9980469
1748035519769,7,Left,-0.0628406,1.170204,-0.001684679,0.1988365,-0.790997,0.5786085,52.27879,18.96508,9.474418,9.878983,-38.37965,28.92874,0.9980469
1748035519783,8,Left,-0.06275742,1.170053,-0.001618059,0.1988752,-0.7909573,0.5786495,52.27507,18.96725,9.509804,9.881002,-38.37782,28.93086,0.9980469
1748035519784,8,Left,-0.06275742,1.170053,-0.001618059,0.1988752,-0.7909573,0.5786495,52.27507,18.96725,9.509804,9.881002,-38.37782,28.93086,0.9980469
1748035519784,8,Left,-0.06275742,1.170053,-0.001618059,0.1988752,-0.7909573,0.5786495,52.27507,18.96725,9.509804,9.881002,-38.37782,28.93086,0.9980469
1748035519798,9,Left,-0.06269838,1.16989,-0.001561386,0.2062335,-0.8093203,0.5499713,54.02956,20.55552,10.33867,10.24898,-39.29612,27.49701,0.9980469
1748035519799,9,Left,-0.06269838,1.16989,-0.001561386,0.2062335,-0.8093203,0.5499713,54.02956,20.55552,10.33867,10.24898,-39.29612,27.49701,0.9980469
1748035519799,9,Left,-0.06269838,1.16989,-0.001561386,0.2062335,-0.8093203,0.5499713,54.02956,20.55552,10.33867,10.24898,-39.29612,27.49701,0.9980469
1748035519813,10,Left,-0.06262593,1.169775,-0.001492853,0.2063876,-0.8093833,0.5498207,54.03572,20.57475,10.37082,10.25675,-39.29939,27.48954,0.9980469
1748035519814,10,Left,-0.06262593,1.169775,-0.001492853,0.2063876,-0.8093833,0.5498207,54.03572,20.57475,10.37082,10.25675,-39.29939,27.48954,0.9980469
1748035519814,10,Left,-0.06262593,1.169775,-0.001492853,0.2063876,-0.8093833,0.5498207,54.03572,20.57475,10.37082,10.25675,-39.29939,27.48954,0.9980469
1748035519828,11,Left,-0.0625906,1.169694,-0.001424122,0.1937701,-0.8138819,0.5477676,54.47696,19.48098,10.05191,9.625912,-39.5244,27.38696,0.9980469
1748035519828,11,Left,-0.0625906,1.169694,-0.001424122,0.1937701,-0.8138819,0.5477676,54.47696,19.48098,10.05191,9.625912,-39.5244,27.38696,0.9980469
1748035519828,11,Left,-0.0625906,1.169694,-0.001424122,0.1937701,-0.8138819,0.5477676,54.47696,19.48098,10.05191,9.625912,-39.5244,27.38696,0.9980469
1748035519842,12,Left,-0.0625818,1.169647,-0.001373047,0.1940884,-0.8139806,0.5475083,54.48669,19.5191,10.08025,9.641836,-39.52938,27.37404,0.9980469
1748035519843,12,Left,-0.0625818,1.169647,-0.001373047,0.1940884,-0.8139806,0.5475083,54.48669,19.5191,10.08025,9.641836,-39.52938,27.37404,0.9980469
1748035519843,12,Left,-0.0625818,1.169647,-0.001373047,0.1940884,-0.8139806,0.5475083,54.48669,19.5191,10.08025,9.641836,-39.52938,27.37404,0.9980469
1748035519857,13,Left,-0.06259551,1.169636,-0.001328553,0.1939697,-0.8138999,0.5476704,54.47873,19.50273,10.07727,9.635888,-39.52536,27.38219,0.9980469
