unix_ms,frame,id,rotation_x,rotation_y,rotation_z,confidence
1748041946032,47,Left,13.20258,2.652688,0.3075708,0.9980469
1748041946033,47,Left,13.20258,2.652688,0.3075708,0.9980469
1748041946033,47,Left,13.20258,2.652688,0.3075708,0.9980469
1748041946046,48,Left,13.2006,2.646243,0.3031749,0.9980469
1748041946047,48,Left,13.2006,2.646243,0.3031749,0.9980469
1748041946047,48,Left,13.2006,2.646243,0.3031749,0.9980469
1748041946060,49,Left,13.19408,2.647425,0.310008,0.9980469
1748041946061,49,Left,13.19408,2.647425,0.310008,0.9980469
1748041946061,49,Left,13.19408,2.647425,0.310008,0.9980469
1748041946075,50,Left,13.19405,2.651214,0.3147246,0.9980469
1748041946075,50,Left,13.19405,2.651214,0.3147246,0.9980469
1748041946075,50,Left,13.19405,2.651214,0.3147246,0.9980469
1748041946089,51,Left,4.48462,2.503847,0.09758919,0.9980469
1748041946089,51,Left,4.48462,2.503847,0.09758919,0.9980469
1748041946089,51,Left,4.48462,2.503847,0.09758919,0.9980469
1748041946103,52,Left,4.483584,2.503486,0.0903276,0.9980469
1748041946103,52,Left,4.483584,2.503486,0.0903276,0.9980469
1748041946116,53,Left,4.478676,2.183507,0.07844842,0.9980469
1748041946116,53,Left,4.478676,2.183507,0.07844842,0.9980469
1748041946116,53,Left,4.478676,2.183507,0.07844842,0.9980469
1748041946129,54,Left,4.472698,2.191354,0.09243999,0.9980469
1748041946129,54,Left,4.472698,2.191354,0.09243999,0.9980469
1748041946129,54,Left,4.472698,2.191354,0.09243999,0.9980469
1748041946143,55,Left,4.480204,2.192598,0.08966065,0.9980469
1748041946143,55,Left,4.480204,2.192598,0.08966065,0.9980469
1748041946157,56,Left,4.499465,1.390264,0.05682032,0.9980469
1748041946157,56,Left,4.499465,1.390264,0.05682032,0.9980469
1748041946157,56,Left,4.499465,1.390264,0.05682032,0.9980469
1748041946171,57,Left,4.499849,1.380118,0.04372981,0.9980469
1748041946171,57,Left,4.499849,1.380118,0.04372981,0.9980469
1748041946172,57,Left,4.499849,1.380118,0.04372981,0.9980469
1748041946185,58,Left,4.506456,1.383355,0.05043574,0.9980469
1748041946186,58,Left,4.506456,1.383355,0.05043574,0.9980469
1748041946186,58,Left,4.506456,1.383355,0.05043574,0.9980469
1748041946200,59,Left,4.502105,1.38136,0.05757793,0.9980469
1748041946200,59,Left,4.502105,1.38136,0.05757793,0.9980469
1748041946200,59,Left,4.502105,1.38136,0.05757793,0.9980469
1748041946214,60,Left,4.503294,1.651422,0.08179223,0.9980469
1748041946214,60,Left,4.503294,1.651422,0.08179223,0.9980469
1748041946228,61,Left,4.493092,1.655868,0.06789689,0.9980469
1748041946228,61,Left,4.493092,1.655868,0.06789689,0.9980469
1748041946228,61,Left,4.493092,1.655868,0.06789689,0.9980469
1748041946242,62,Left,4.504575,1.644825,0.06937768,0.9980469
1748041946242,62,Left,4.504575,1.644825,0.06937768,0.9980469
1748041946242,62,Left,4.504575,1.644825,0.06937768,0.9980469
1748041946256,63,Left,4.517782,1.706172,0.05731293,0.9980469
1748041946256,63,Left,4.517782,1.706172,0.05731293,0.9980469
1748041946256,63,Left,4.517782,1.706172,0.05731293,0.9980469
1748041946270,64,Left,4.512977,1.713248,0.06809688,0.9980469
1748041946270,64,Left,4.512977,1.713248,0.06809688,0.9980469
1748041946271,64,Left,4.512977,1.713248,0.06809688,0.9980469
1748041946284,65,Left,4.507702,1.711969,0.0770634,0.9980469
1748041946284,65,Left,4.507702,1.711969,0.0770634,0.9980469
1748041946285,65,Left,4.507702,1.711969,0.0770634,0.9980469
1748041946298,66,Left,4.511246,1.713073,0.07341237,0.9980469
1748041946298,66,Left,4.511246,1.713073,0.07341237,0.9980469
1748041946310,67,Left,4.46789,1.159459,0.04460209,0.9980469
1748041946311,67,Left,4.46789,1.159459,0.04460209,0.9980469
1748041946311,67,Left,4.46789,1.159459,0.04460209,0.9980469
1748041946324,68,Left,4.464453,1.162161,0.03946764,0.9980469
1748041946324,68,Left,4.464453,1.162161,0.03946764,0.9980469
1748041946324,68,Left,4.464453,1.162161,0.03946764,0.9980469
1748041946338,69,Left,4.463281,1.158,0.04855255,0.9980469
1748041946338,69,Left,4.463281,1.158,0.04855255,0.9980469
1748041946352,70,Left,4.462215,1.16789,0.0540618,0.9980469
1748041946352,70,Left,4.462215,1.16789,0.0540618,0.9980469
1748041946352,70,Left,4.462215,1.16789,0.0540618,0.9980469
