unix_ms,frame,id,rotation_x,rotation_y,rotation_z,confidence
1748042388175,4,Right,25.05875,351.904,358.22,0.8964844
1748042388176,4,Right,25.05875,351.904,358.22,0.8964844
1748042388176,4,Right,25.05875,351.904,358.22,0.8964844
1748042388176,4,Right,25.05875,351.904,358.22,0.8964844
1748042388176,4,Right,25.05875,351.904,358.22,0.8964844
1748042388176,4,Right,25.05875,351.904,358.22,0.8964844
1748042388177,4,Right,25.05875,351.904,358.22,0.8964844
1748042388177,4,Right,25.05875,351.904,358.22,0.8964844
1748042388177,4,Right,25.05875,351.904,358.22,0.8964844
1748042388190,5,Right,8.835761,1.876668,0.1745345,0.8964844
1748042388190,5,Right,8.835761,1.876668,0.1745345,0.8964844
1748042388190,5,Right,8.835761,1.876668,0.1745345,0.8964844
1748042388204,6,Right,8.859324,1.876852,0.1722095,0.8964844
1748042388204,6,Right,8.859324,1.876852,0.1722095,0.8964844
1748042388219,7,Right,8.227053,1.884165,0.1704053,0.8964844
1748042388219,7,Right,8.227053,1.884165,0.1704053,0.8964844
1748042388219,7,Right,8.227053,1.884165,0.1704053,0.8964844
1748042388234,8,Right,8.237539,1.869859,0.1894814,0.8964844
1748042388234,8,Right,8.237539,1.869859,0.1894814,0.8964844
1748042388234,8,Right,8.237539,1.869859,0.1894814,0.8964844
1748042388248,9,Right,8.203622,2.148445,0.1913248,0.8964844
1748042388249,9,Right,8.203622,2.148445,0.1913248,0.8964844
1748042388249,9,Right,8.203622,2.148445,0.1913248,0.8964844
1748042388262,10,Right,8.209234,2.139401,0.1752049,0.8964844
1748042388262,10,Right,8.209234,2.139401,0.1752049,0.8964844
1748042388262,10,Right,8.209234,2.139401,0.1752049,0.8964844
1748042388276,11,Right,8.211021,2.130401,0.1726616,0.8964844
1748042388276,11,Right,8.211021,2.130401,0.1726616,0.8964844
1748042388276,11,Right,8.211021,2.130401,0.1726616,0.8964844
1748042388291,12,Right,8.17549,2.147475,0.152228,0.8964844
1748042388291,12,Right,8.17549,2.147475,0.152228,0.8964844
1748042388305,13,Right,8.180731,2.147999,0.1527681,0.8964844
1748042388306,13,Right,8.180731,2.147999,0.1527681,0.8964844
1748042388306,13,Right,8.180731,2.147999,0.1527681,0.8964844
1748042388320,14,Right,6.904102,2.25772,0.1356432,0.8964844
1748042388320,14,Right,6.904102,2.25772,0.1356432,0.8964844
1748042388320,14,Right,6.904102,2.25772,0.1356432,0.8964844
1748042388334,15,Right,6.917845,2.252514,0.1331198,0.8964844
1748042388334,15,Right,6.917845,2.252514,0.1331198,0.8964844
1748042388334,15,Right,6.917845,2.252514,0.1331198,0.8964844
1748042388348,16,Right,6.802946,2.520966,0.1415178,0.8964844
1748042388349,16,Right,6.802946,2.520966,0.1415178,0.8964844
1748042388349,16,Right,6.802946,2.520966,0.1415178,0.8964844
1748042388363,17,Right,6.813499,2.517516,0.138232,0.8964844
1748042388363,17,Right,6.813499,2.517516,0.138232,0.8964844
1748042388363,17,Right,6.813499,2.517516,0.138232,0.8964844
1748042388377,18,Right,6.817009,2.515949,0.1385247,0.8964844
1748042388377,18,Right,6.817009,2.515949,0.1385247,0.8964844
1748042388378,18,Right,6.817009,2.515949,0.1385247,0.8964844
1748042388389,19,Right,6.684562,2.515648,0.1431404,0.8964844
1748042388390,19,Right,6.684562,2.515648,0.1431404,0.8964844
1748042388390,19,Right,6.684562,2.515648,0.1431404,0.8964844
1748042388403,20,Right,6.685258,2.508877,0.1444504,0.8964844
1748042388403,20,Right,6.685258,2.508877,0.1444504,0.8964844
1748042388416,21,Right,6.587206,3.040658,0.1739409,0.8964844
1748042388417,21,Right,6.587206,3.040658,0.1739409,0.8964844
1748042388417,21,Right,6.587206,3.040658,0.1739409,0.8964844
1748042388431,22,Right,6.591429,3.036916,0.17815,0.8964844
1748042388432,22,Right,6.591429,3.036916,0.17815,0.8964844
1748042388445,23,Right,6.671128,3.045082,0.1833043,0.8964844
1748042388446,23,Right,6.671128,3.045082,0.1833043,0.8964844
1748042388446,23,Right,6.671128,3.045082,0.1833043,0.8964844
1748042388458,24,Right,6.675568,3.033281,0.1853886,0.8964844
1748042388458,24,Right,6.675568,3.033281,0.1853886,0.8964844
1748042388458,24,Right,6.675568,3.033281,0.1853886,0.8964844
1748042388471,25,Right,6.689906,3.017991,0.181975,0.8964844
1748042388471,25,Right,6.689906,3.017991,0.181975,0.8964844
1748042388471,25,Right,6.689906,3.017991,0.181975,0.8964844
1748042388485,26,Right,6.899933,2.94429,0.1834409,0.8964844
1748042388485,26,Right,6.899933,2.94429,0.1834409,0.8964844
1748042388499,27,Right,6.920715,2.931576,0.1978679,0.8964844
1748042388500,27,Right,6.920715,2.931576,0.1978679,0.8964844
1748042388500,27,Right,6.920715,2.931576,0.1978679,0.8964844
1748042388514,28,Right,6.913941,2.865416,0.1977559,0.8964844
1748042388514,28,Right,6.913941,2.865416,0.1977559,0.8964844
1748042388514,28,Right,6.913941,2.865416,0.1977559,0.8964844
1748042388529,29,Right,6.924056,2.859642,0.1942345,0.8964844
1748042388529,29,Right,6.924056,2.859642,0.1942345,0.8964844
1748042388529,29,Right,6.924056,2.859642,0.1942345,0.8964844
1748042388543,30,Right,6.882173,2.640561,0.169588,0.8964844
1748042388544,30,Right,6.882173,2.640561,0.169588,0.8964844
1748042388544,30,Right,6.882173,2.640561,0.169588,0.8964844
1748042388558,31,Right,6.883502,2.63958,0.1690747,0.8964844
1748042388558,31,Right,6.883502,2.63958,0.1690747,0.8964844
1748042388558,31,Right,6.883502,2.63958,0.1690747,0.8964844
1748042388570,32,Right,6.882322,2.63867,0.1691497,0.8964844
1748042388570,32,Right,6.882322,2.63867,0.1691497,0.8964844
1748042388571,32,Right,6.882322,2.63867,0.1691497,0.8964844
1748042388583,33,Right,6.818061,2.91292,0.1784541,0.8964844
1748042388583,33,Right,6.818061,2.91292,0.1784541,0.8964844
1748042388597,34,Right,6.817314,2.918577,0.1833239,0.8964844
1748042388597,34,Right,6.817314,2.918577,0.1833239,0.8964844
1748042388597,34,Right,6.817314,2.918577,0.1833239,0.8964844
1748042388611,35,Right,6.819153,2.67999,0.169461,0.8964844
1748042388612,35,Right,6.819153,2.67999,0.169461,0.8964844
1748042388626,36,Right,6.826774,2.687048,0.1690598,0.8964844
1748042388626,36,Right,6.826774,2.687048,0.1690598,0.8964844
1748042388626,36,Right,6.826774,2.687048,0.1690598,0.8964844
1748042388641,37,Right,6.837529,2.691814,0.1785147,0.8964844
1748042388641,37,Right,6.837529,2.691814,0.1785147,0.8964844
