unix_ms,frame,id,position_x,position_y,position_z,forward_x,forward_y,forward_z,rotation_x,rotation_y,rotation_z,target_x,target_y,target_z,confidence
1748034908232,4,Right,0.0332667,1.18359,-0.004049391,-0.1301307,0.05679508,0.9898688,356.7441,352.5107,358.4854,-6.473269,4.023344,49.48939,0.9980469
1748034908233,4,Right,0.0332667,1.18359,-0.004049391,-0.1301307,0.05679508,0.9898688,356.7441,352.5107,358.4854,-6.473269,4.023344,49.48939,0.9980469
1748034908233,4,Right,0.0332667,1.18359,-0.004049391,-0.1301307,0.05679508,0.9898688,356.7441,352.5107,358.4854,-6.473269,4.023344,49.48939,0.9980469
1748034908233,4,Right,0.0332667,1.18359,-0.004049391,-0.1301307,0.05679508,0.9898688,356.7441,352.5107,358.4854,-6.473269,4.023344,49.48939,0.9980469
1748034908233,4,Right,0.0332667,1.18359,-0.004049391,-0.1301307,0.05679508,0.9898688,356.7441,352.5107,358.4854,-6.473269,4.023344,49.48939,0.9980469
1748034908233,4,Right,0.0332667,1.18359,-0.004049391,-0.1301307,0.05679508,0.9898688,356.7441,352.5107,358.4854,-6.473269,4.023344,49.48939,0.9980469
1748034908234,4,Right,0.0332667,1.18359,-0.004049391,-0.1301307,0.05679508,0.9898688,356.7441,352.5107,358.4854,-6.473269,4.023344,49.48939,0.9980469
1748034908234,4,Right,0.0332667,1.18359,-0.004049391,-0.1301307,0.05679508,0.9898688,356.7441,352.5107,358.4854,-6.473269,4.023344,49.48939,0.9980469
1748034908234,4,Right,0.0332667,1.18359,-0.004049391,-0.1301307,0.05679508,0.9898688,356.7441,352.5107,358.4854,-6.473269,4.023344,49.48939,0.9980469
1748034908246,5,Right,0.03348323,1.183666,-0.004154809,-0.1302,0.05633289,0.9898862,356.7707,352.5069,358.444,-6.476515,4.00031,49.49015,0.9980469
1748034908246,5,Right,0.03348323,1.183666,-0.004154809,-0.1302,0.05633289,0.9898862,356.7707,352.5069,358.444,-6.476515,4.00031,49.49015,0.9980469
1748034908253,6,Right,0.03351562,1.183703,-0.004198052,-0.1302854,0.05611226,0.9898874,356.7833,352.502,358.4324,-6.480754,3.989316,49.49017,0.9980469
1748034908253,6,Right,0.03351562,1.183703,-0.004198052,-0.1302854,0.05611226,0.9898874,356.7833,352.502,358.4324,-6.480754,3.989316,49.49017,0.9980469
1748034908267,7,Right,0.03358271,1.183771,-0.004280865,0.1278196,-0.009029429,0.9917563,0.5173553,7.343915,357.5598,6.424562,0.7322991,49.58353,0.9980469
1748034908267,7,Right,0.03358271,1.183771,-0.004280865,0.1278196,-0.009029429,0.9917563,0.5173553,7.343915,357.5598,6.424562,0.7322991,49.58353,0.9980469
1748034908282,8,Right,0.03350838,1.183827,-0.004321006,0.1282048,-0.009351338,0.9917036,0.5357999,7.366188,357.4943,6.443747,0.7162597,49.58086,0.9980469
1748034908282,8,Right,0.03350838,1.183827,-0.004321006,0.1282048,-0.009351338,0.9917036,0.5357999,7.366188,357.4943,6.443747,0.7162597,49.58086,0.9980469
1748034908282,8,Right,0.03350838,1.183827,-0.004321006,0.1282048,-0.009351338,0.9917036,0.5357999,7.366188,357.4943,6.443747,0.7162597,49.58086,0.9980469
